날짜,년,월,일,시간,구이름,잔설처리량,비고
2013-12-19,2013,12,19,840,동대문구,0.0,
2013-12-19,2013,12,19,900,용산구,0.0,
2013-12-25,2013,12,25,2300,영등포구,0.0,
2013-12-25,2013,12,25,2300,남부사업소,0.0,
2013-12-25,2013,12,25,2300,광진구,0.0,
2013-12-25,2013,12,25,2300,강북구,0.0,
2013-12-25,2013,12,25,2300,동대문구,0.0,
2013-12-25,2013,12,25,2300,관악구,0.0,
2013-12-25,2013,12,25,2300,마포구,0.0,
2013-12-26,2013,12,26,1250,성북구,0.0,
2013-12-26,2013,12,26,1250,강서구,0.0,
2013-12-26,2013,12,26,1250,영등포구,0.0,
2013-12-26,2013,12,26,1250,노원구,0.0,
2013-12-26,2013,12,26,1250,동부사업소,0.0,
2013-12-26,2013,12,26,1250,양천구,0.0,
2013-12-29,2013,12,29,1800,강서구,0.0,
2013-12-29,2013,12,29,1800,성동구,0.0,
2013-12-29,2013,12,29,1800,동작구,0.0,
2013-12-29,2013,12,29,1800,성동사업소,0.0,
2013-12-29,2013,12,29,1800,도봉구,0.0,
2013-12-29,2013,12,29,1800,송파구,0.0,
2013-12-29,2013,12,29,1800,강서사업소,0.0,
2013-12-29,2013,12,29,1800,양천구,0.0,
2013-12-29,2013,12,29,1800,용산구,0.0,
2014-01-08,2014,1,8,100,강북구,0.0,
2014-01-08,2014,1,8,100,서대문구,0.0,
2014-01-08,2014,1,8,100,성동구,0.0,
2014-01-08,2014,1,8,100,동부사업소,0.0,
2014-01-08,2014,1,8,100,서초구,0.0,
2014-01-08,2014,1,8,100,영등포구,0.0,
2014-01-08,2014,1,8,100,중랑구,0.0,
2014-01-12,2014,1,12,1130,동작구,0.0,
2014-01-12,2014,1,12,1130,관악구,0.0,
2014-01-12,2014,1,12,1130,송파구,0.0,
2014-01-12,2014,1,12,1130,성북구,0.0,
2014-01-19,2014,1,19,2100,관악구,0.0,
2014-01-19,2014,1,19,2100,강서사업소,0.0,
2014-01-19,2014,1,19,2100,강서구,0.0,
2014-01-19,2014,1,19,2100,성동구,0.0,
2014-01-20,2014,1,20,530,서초구,0.0,
2014-01-20,2014,1,20,530,남부사업소,0.0,
2014-01-20,2014,1,20,530,마포구,0.0,
2014-01-20,2014,1,20,530,광진구,0.0,
2014-01-20,2014,1,20,530,양천구,0.0,
2014-01-20,2014,1,20,530,강북구,0.0,
2014-01-20,2014,1,20,530,성동구,0.0,
2014-01-20,2014,1,20,530,강동구,0.0,
2014-01-20,2014,1,20,920,서대문구,0.0,
2014-01-20,2014,1,20,920,강서사업소,0.0,
2014-01-20,2014,1,20,920,중구,0.0,
2014-01-20,2014,1,20,920,강동구,0.0,
2014-01-21,2014,1,21,200,은평구,0.0,
2014-01-21,2014,1,21,200,강서사업소,0.0,
2014-01-21,2014,1,21,200,영등포구,0.0,
2014-01-21,2014,1,21,200,북부사업소,0.0,
2014-01-21,2014,1,21,200,동대문구,0.0,
2014-01-21,2014,1,21,200,용산구,0.0,
2014-01-27,2014,1,27,2300,동작구,0.0,
2014-01-27,2014,1,27,2300,마포구,0.0,
2014-01-27,2014,1,27,2300,남부사업소,0.0,
2014-01-27,2014,1,27,2300,북부사업소,0.0,
2014-01-27,2014,1,27,2300,서울시설공단,0.0,
2014-01-27,2014,1,27,2300,성동구,0.0,
2014-01-27,2014,1,27,2300,은평구,0.0,
2014-02-07,2014,2,7,2000,중구,0.0,
2014-02-07,2014,2,7,2000,서초구,0.0,
2014-02-07,2014,2,7,2000,북부사업소,0.0,
2014-02-08,2014,2,8,900,남부사업소,0.0,
2014-02-08,2014,2,8,900,성동사업소,0.0,
2014-02-08,2014,2,8,900,서울시설공단,0.0,
2014-02-08,2014,2,8,1530,서대문구,0.0,
2014-02-08,2014,2,8,1700,동부사업소,0.0,
2014-02-09,2014,2,9,2000,성동구,0.0,
2014-02-09,2014,2,9,2000,강서사업소,0.0,
2014-02-09,2014,2,9,2000,금천구,0.0,
2014-02-09,2014,2,9,2000,남부사업소,0.0,
2014-02-09,2014,2,9,2000,양천구,0.0,
2014-02-09,2014,2,9,2000,광진구,0.0,
2014-03-08,2014,3,8,2200,은평구,0.0,
2014-03-08,2014,3,8,2200,마포구,0.0,
2014-03-08,2014,3,8,2200,영등포구,0.0,
2014-03-08,2014,3,8,2200,서부사업소,0.0,
2014-03-08,2014,3,8,2200,성북구,0.0,
2014-03-08,2014,3,8,2200,강북구,0.0,
2014-03-08,2014,3,8,2200,금천구,0.0,
2013-12-29,2013,12,29,1800,마포구,0.0,
2014-12-22,2014,12,22,200,구로구,0.0,
2014-12-01,2014,12,1,0,양천구,0.0,
2014-12-01,2014,12,1,0,금천구,0.0,
2014-12-01,2014,12,1,0,성동구,0.0,
2014-12-01,2014,12,1,0,서대문구,0.0,
2014-12-01,2014,12,1,0,성동사업소,0.0,
2014-12-01,2014,12,1,0,관악구,0.0,
2014-12-01,2014,12,1,0,강동구,0.0,
2014-12-01,2014,12,1,0,강남구,0.0,
2014-12-01,2014,12,1,0,서초구,0.0,
2014-12-01,2014,12,1,0,송파구,0.0,
2014-12-22,2014,12,22,200,노원구,0.0,
2014-12-03,2014,12,3,0,남부사업소,0.0,
2014-12-03,2014,12,3,0,서울시설공단,0.0,
2014-12-03,2014,12,3,0,양천구,0.0,
2014-12-03,2014,12,3,0,강동구,0.0,
2014-12-03,2014,12,3,0,중구,0.0,
2014-12-03,2014,12,3,0,성동구,0.0,
2014-12-03,2014,12,3,0,서초구,0.0,
2014-12-03,2014,12,3,330,구로구,0.0,
2014-12-03,2014,12,3,330,서대문구,0.0,
2014-12-03,2014,12,3,330,성동사업소,0.0,
2014-12-03,2014,12,3,330,마포구,0.0,
2014-12-03,2014,12,3,330,북부사업소,0.0,
2014-12-03,2014,12,3,330,남부사업소,0.0,
2014-12-03,2014,12,3,330,송파구,0.0,
2014-12-03,2014,12,3,900,송파구,0.0,
2014-12-03,2014,12,3,900,서부사업소,0.0,
2014-12-03,2014,12,3,330,양천구,0.0,
2014-12-03,2014,12,3,900,양천구,0.0,
2014-12-03,2014,12,3,900,서울시설공단,0.0,
2014-12-03,2014,12,3,900,종로구,0.0,
2014-12-03,2014,12,3,900,구로구,0.0,
2014-12-03,2014,12,3,900,영등포구,0.0,
2014-12-03,2014,12,3,900,동작구,0.0,
2014-12-07,2014,12,7,1800,관악구,0.0,
2014-12-07,2014,12,7,1800,강서사업소,0.0,
2014-12-07,2014,12,7,1800,마포구,0.0,
2014-12-07,2014,12,7,1800,종로구,0.0,
2014-12-07,2014,12,7,1800,도봉구,0.0,
2014-12-07,2014,12,7,1800,광진구,0.0,
2014-12-07,2014,12,7,1800,송파구,0.0,
2014-12-08,2014,12,8,740,성동사업소,0.0,
2014-12-10,2014,12,10,1700,종로구,0.0,
2014-12-10,2014,12,10,1700,영등포구,0.0,
2014-12-10,2014,12,10,1700,성동구,0.0,
2014-12-10,2014,12,10,1700,동대문구,0.0,
2014-12-10,2014,12,10,1700,동작구,0.0,
2014-12-12,2014,12,12,1200,서부사업소,0.0,
2014-12-12,2014,12,12,1200,강북구,0.0,
2014-12-12,2014,12,12,1200,종로구,0.0,
2014-12-12,2014,12,12,1200,관악구,0.0,
2014-12-12,2014,12,12,1200,서울시설공단,0.0,
2014-12-12,2014,12,12,1200,동작구,0.0,
2014-12-12,2014,12,12,1200,영등포구,0.0,
2014-12-12,2014,12,12,1200,구로구,0.0,
2014-12-12,2014,12,12,1200,중구,0.0,
2014-12-15,2014,12,15,1000,남부사업소,0.0,
2014-12-15,2014,12,15,1000,성동사업소,0.0,
2014-12-15,2014,12,15,1000,관악구,0.0,
2014-12-15,2014,12,15,1000,은평구,0.0,
2014-12-15,2014,12,15,1000,중랑구,0.0,
2014-12-15,2014,12,15,1000,도봉구,0.0,
2014-12-15,2014,12,15,1000,강서사업소,0.0,
2014-12-15,2014,12,15,1000,송파구,0.0,
2014-12-15,2014,12,15,1000,동대문구,0.0,
2014-12-15,2014,12,15,1000,광진구,0.0,
2014-12-15,2014,12,15,1000,서초구,0.0,
2014-12-15,2014,12,15,1000,성북구,0.0,
2014-12-15,2014,12,15,1900,용산구,0.0,
2014-12-15,2014,12,15,1900,구로구,0.0,
2014-12-15,2014,12,15,1900,강서구,0.0,
2014-12-15,2014,12,15,1900,송파구,0.0,
2014-12-16,2014,12,16,0,성동사업소,0.0,
2014-12-16,2014,12,16,0,송파구,0.0,
2014-12-16,2014,12,16,0,노원구,0.0,
2014-12-16,2014,12,16,0,중구,0.0,
2014-12-16,2014,12,16,0,강북구,0.0,
2014-12-16,2014,12,16,0,성북구,0.0,
2014-12-16,2014,12,16,0,성동구,0.0,
2014-12-16,2014,12,16,0,강서구,0.0,
2014-12-19,2014,12,19,1000,종로구,0.0,
2014-12-22,2014,12,22,200,마포구,0.0,
2014-12-22,2014,12,22,200,용산구,0.0,
2014-12-22,2014,12,22,200,광진구,0.0,
2014-12-22,2014,12,22,200,영등포구,0.0,
2014-12-22,2014,12,22,1100,영등포구,0.0,
2014-12-22,2014,12,22,1100,강동구,0.0,
2014-12-22,2014,12,22,1100,성동사업소,0.0,
2014-12-31,2014,12,31,100,서부사업소,0.0,
2014-12-31,2014,12,31,100,도봉구,0.0,
2014-12-31,2014,12,31,100,남부사업소,0.0,
2014-12-31,2014,12,31,100,성동사업소,0.0,
2014-12-31,2014,12,31,100,강서사업소,0.0,
2014-12-31,2014,12,31,100,강동구,0.0,
2014-12-31,2014,12,31,100,북부사업소,0.0,
2014-12-31,2014,12,31,100,강남구,0.0,
2014-12-31,2014,12,31,100,양천구,0.0,
2015-01-16,2015,1,16,700,강동구,0.0,
2015-01-16,2015,1,16,700,영등포구,0.0,
2015-01-16,2015,1,16,700,마포구,0.0,
2015-01-16,2015,1,16,700,관악구,0.0,
2015-01-16,2015,1,16,700,성동구,0.0,
2015-01-16,2015,1,16,700,강북구,0.0,
2015-01-16,2015,1,16,700,서부사업소,0.0,
2015-01-16,2015,1,16,700,서울시설공단,0.0,
2015-01-16,2015,1,16,700,서대문구,0.0,
2015-01-16,2015,1,16,700,송파구,0.0,
2015-01-16,2015,1,16,700,강서구,0.0,
2015-01-18,2015,1,18,1500,강동구,0.0,
2015-01-18,2015,1,18,1500,서울시설공단,0.0,
2015-01-18,2015,1,18,1500,성동구,0.0,
2015-01-18,2015,1,18,1500,송파구,0.0,
2015-01-18,2015,1,18,1500,서초구,0.0,
2015-01-22,2015,1,22,100,도봉구,0.0,
2015-01-22,2015,1,22,100,북부사업소,0.0,
2015-01-22,2015,1,22,100,성동사업소,0.0,
2015-01-22,2015,1,22,100,강서사업소,0.0,
2015-01-22,2015,1,22,100,동대문구,0.0,
2015-01-22,2015,1,22,100,관악구,0.0,
2015-01-22,2015,1,22,100,성북구,0.0,
2015-01-22,2015,1,22,100,남부사업소,0.0,
2015-01-22,2015,1,22,100,동작구,0.0,
2015-02-09,2015,2,9,1630,강북구,0.0,
2015-02-09,2015,2,9,1630,서부사업소,0.0,
2015-02-09,2015,2,9,1630,성북구,0.0,
2015-02-09,2015,2,9,1630,양천구,0.0,
2015-02-09,2015,2,9,1630,도봉구,0.0,
2015-02-09,2015,2,9,1630,동부사업소,0.0,
2015-02-09,2015,2,9,1630,종로구,0.0,
2015-02-09,2015,2,9,1630,북부사업소,0.0,
2015-02-09,2015,2,9,1630,마포구,0.0,
2015-02-09,2015,2,9,1630,강남구,0.0,
2015-02-09,2015,2,9,1630,성동사업소,0.0,
2015-02-09,2015,2,9,1630,서울시설공단,0.0,
2015-02-09,2015,2,9,1630,송파구,0.0,
2015-02-09,2015,2,9,1630,중랑구,0.0,
2015-02-09,2015,2,9,1630,동대문구,0.0,
2015-02-09,2015,2,9,1630,용산구,0.0,
2015-02-09,2015,2,9,1630,영등포구,0.0,
2015-02-09,2015,2,9,1630,구로구,0.0,
2015-02-09,2015,2,9,1630,성동구,0.0,
2015-02-09,2015,2,9,1630,남부사업소,0.0,
2015-02-09,2015,2,9,1630,금천구,0.0,
2015-02-09,2015,2,9,1630,광진구,0.0,
2015-02-09,2015,2,9,1630,서초구,0.0,
2015-02-09,2015,2,9,1630,동작구,0.0,
2015-02-09,2015,2,9,1630,강동구,0.0,
2015-02-09,2015,2,9,1630,서대문구,0.0,
2015-02-09,2015,2,9,1630,노원구,0.0,
2015-02-09,2015,2,9,1630,중구,0.0,
2015-02-09,2015,2,9,1630,강서사업소,0.0,
2015-02-09,2015,2,9,1630,강서구,0.0,
2015-02-09,2015,2,9,1630,관악구,0.0,
2015-02-09,2015,2,9,1630,은평구,0.0,
2015-02-28,2015,2,28,2200,도봉구,0.0,
2015-02-28,2015,2,28,2200,북부사업소,0.0,
2015-02-28,2015,2,28,2200,관악구,0.0,
2015-02-28,2015,2,28,2200,남부사업소,0.0,
2015-02-28,2015,2,28,2200,중랑구,0.0,
2015-02-28,2015,2,28,2200,서부사업소,0.0,
2015-02-28,2015,2,28,2200,강동구,0.0,
2015-02-28,2015,2,28,2200,성동사업소,0.0,
2013-01-28,2013,1,28,1900,강서구,0.0,
2013-01-28,2013,1,28,1900,양천구,0.0,
2013-01-28,2013,1,28,1900,북부사업소,0.0,
2013-01-28,2013,1,28,1900,종로구,0.0,
2013-02-03,2013,2,3,1400,성동사업소,0.0,
2013-02-03,2013,2,3,1400,동작구,0.0,
2013-02-03,2013,2,3,1400,강북구,0.0,
2013-02-03,2013,2,3,1400,중랑구,0.0,
2013-02-03,2013,2,3,1400,동대문구,0.0,
2013-02-03,2013,2,3,1400,북부사업소,0.0,
2013-02-03,2013,2,3,1400,남부사업소,0.0,
2013-02-03,2013,2,3,1400,동부사업소,0.0,
2013-02-03,2013,2,3,1800,중구,0.0,
2013-02-03,2013,2,3,1800,남부사업소,0.0,
2013-02-03,2013,2,3,1800,중랑구,0.0,
2013-02-03,2013,2,3,1800,광진구,0.0,
2013-02-03,2013,2,3,1800,영등포구,0.0,
2013-02-04,2013,2,4,900,동부사업소,0.0,
2013-02-05,2013,2,5,1400,서부사업소,0.0,
2013-02-05,2013,2,5,1400,서울시설공단,0.0,
2013-02-05,2013,2,5,1400,남부사업소,0.0,
2013-02-05,2013,2,5,1400,도봉구,0.0,
2013-02-05,2013,2,5,1400,강서구,0.0,
2013-02-05,2013,2,5,1400,은평구,0.0,
2013-02-05,2013,2,5,1400,강남구,0.0,
2013-02-05,2013,2,5,1400,용산구,0.0,
2013-02-05,2013,2,5,1400,구로구,0.0,
2013-02-09,2013,2,9,2300,강북구,0.0,
2013-02-09,2013,2,9,2300,서초구,0.0,
2013-02-09,2013,2,9,2300,종로구,0.0,
2013-02-09,2013,2,9,2300,용산구,0.0,
2013-02-09,2013,2,9,2300,송파구,0.0,
2013-02-09,2013,2,9,2300,관악구,0.0,
2013-02-09,2013,2,9,2300,남부사업소,0.0,
2013-02-09,2013,2,9,2300,동부사업소,0.0,
2013-02-12,2013,2,12,1000,중구,0.0,
2013-02-12,2013,2,12,1000,남부사업소,0.0,
2013-02-12,2013,2,12,1000,광진구,0.0,
2013-02-12,2013,2,12,1000,동작구,0.0,
2013-02-12,2013,2,12,1000,구로구,0.0,
2013-02-12,2013,2,12,1000,동대문구,0.0,
2013-02-17,2013,2,17,1700,성동사업소,0.0,
2013-02-17,2013,2,17,1700,강북구,0.0,
2013-02-17,2013,2,17,1700,중랑구,0.0,
2013-02-17,2013,2,17,1700,관악구,0.0,
2013-02-17,2013,2,17,1700,노원구,0.0,
2013-02-17,2013,2,17,1700,서울시설공단,0.0,
2013-02-17,2013,2,17,1700,서대문구,0.0,
2013-02-17,2013,2,17,1700,양천구,0.0,
2013-02-22,2013,2,22,200,중랑구,0.0,
2013-02-22,2013,2,22,200,동대문구,0.0,
2013-02-22,2013,2,22,200,관악구,0.0,
2013-02-22,2013,2,22,200,남부사업소,0.0,
2013-02-22,2013,2,22,200,북부사업소,0.0,
2013-02-22,2013,2,22,200,서초구,0.0,
2013-02-22,2013,2,22,200,송파구,0.0,
2013-02-22,2013,2,22,200,은평구,0.0,
2013-02-22,2013,2,22,200,금천구,0.0,
2013-02-22,2013,2,22,200,구로구,0.0,
2013-02-25,2013,2,25,200,송파구,0.0,
2013-02-25,2013,2,25,200,금천구,0.0,
2013-02-25,2013,2,25,200,남부사업소,0.0,
2013-02-25,2013,2,25,200,서부사업소,0.0,
2013-02-25,2013,2,25,200,도봉구,0.0,
2014-12-19,2014,12,19,1000,서대문구,0.0,
2014-12-19,2014,12,19,1000,동대문구,0.0,
2014-12-19,2014,12,19,1000,강서구,0.0,
2014-12-19,2014,12,19,1000,강서사업소,0.0,
2014-12-19,2014,12,19,1000,강남구,0.0,
2013-11-18,2013,11,18,1630,강서구,0.0,
2013-11-18,2013,11,18,1630,서초구,0.0,
2013-11-18,2013,11,18,1630,중랑구,0.0,
2013-11-18,2013,11,18,1630,관악구,0.0,
2013-11-18,2013,11,18,1630,광진구,0.0,
2013-11-18,2013,11,18,1630,서대문구,0.0,
2013-11-18,2013,11,18,1630,강서사업소,0.0,
2013-11-18,2013,11,18,1630,용산구,0.0,
2013-11-26,2013,11,26,1830,성북구,0.0,
2013-11-26,2013,11,26,1830,영등포구,0.0,
2013-11-26,2013,11,26,1830,강서사업소,0.0,
2013-11-26,2013,11,26,1830,서울시설공단,0.0,
2013-11-26,2013,11,26,1830,구로구,0.0,
2013-11-26,2013,11,26,1830,동부사업소,0.0,
2013-11-26,2013,11,26,1830,동대문구,0.0,
2013-11-26,2013,11,26,2230,도봉구,0.0,
2013-11-26,2013,11,26,2230,양천구,0.0,
2013-11-26,2013,11,26,2230,강서사업소,0.0,
2013-11-26,2013,11,26,2230,남부사업소,0.0,
2013-11-26,2013,11,26,2230,구로구,0.0,
2013-11-26,2013,11,26,2230,노원구,0.0,
2013-11-26,2013,11,26,2230,성동사업소,0.0,
2013-11-26,2013,11,26,2230,동작구,0.0,
2013-11-26,2013,11,26,2230,강북구,0.0,
2013-11-26,2013,11,26,2230,종로구,0.0,
2013-11-26,2013,11,26,2230,강동구,0.0,
2013-12-10,2013,12,10,2330,양천구,0.0,
2013-12-10,2013,12,10,2330,중랑구,0.0,
2013-12-10,2013,12,10,2330,남부사업소,0.0,
2013-12-10,2013,12,10,2330,용산구,0.0,
2013-12-10,2013,12,10,2330,성북구,0.0,
2013-12-10,2013,12,10,2330,강서구,0.0,
2013-12-10,2013,12,10,2330,관악구,0.0,
2013-12-10,2013,12,10,2330,마포구,0.0,
2013-12-10,2013,12,10,2330,강북구,0.0,
2013-12-10,2013,12,10,2330,동대문구,0.0,
2013-12-11,2013,12,11,730,양천구,0.0,
2013-12-12,2013,12,12,600,성북구,0.0,
2013-12-12,2013,12,12,600,남부사업소,0.0,
2013-12-12,2013,12,12,600,송파구,0.0,
2013-12-12,2013,12,12,600,관악구,0.0,
2013-12-12,2013,12,12,600,중랑구,0.0,
2013-12-12,2013,12,12,600,강서사업소,0.0,
2013-12-12,2013,12,12,600,서부사업소,0.0,
2013-12-12,2013,12,12,600,금천구,0.0,
2013-12-12,2013,12,12,600,서울시설공단,0.0,
2013-12-12,2013,12,12,600,구로구,0.0,
2013-12-12,2013,12,12,600,성동구,0.0,
2013-12-12,2013,12,12,600,강북구,0.0,
2013-12-12,2013,12,12,600,강동구,0.0,
2013-12-12,2013,12,12,1830,남부사업소,0.0,
2013-12-12,2013,12,12,1830,송파구,0.0,
2013-12-12,2013,12,12,1830,동작구,0.0,
2013-12-12,2013,12,12,1830,중구,0.0,
2013-12-12,2013,12,12,1830,양천구,0.0,
2013-12-12,2013,12,12,1830,서울시설공단,0.0,
2013-12-12,2013,12,12,1830,종로구,0.0,
2013-12-12,2013,12,12,1830,금천구,0.0,
2013-12-14,2013,12,14,200,양천구,0.0,
2013-12-14,2013,12,14,200,영등포구,0.0,
2013-12-14,2013,12,14,200,광진구,0.0,
2013-12-14,2013,12,14,200,구로구,0.0,
2013-12-14,2013,12,14,200,종로구,0.0,
2013-12-14,2013,12,14,200,마포구,0.0,
2013-12-14,2013,12,14,200,동대문구,0.0,
2013-12-14,2013,12,14,200,서초구,0.0,
2013-12-14,2013,12,14,200,용산구,0.0,
2013-12-14,2013,12,14,1330,성동사업소,0.0,
2013-12-14,2013,12,14,1330,서울시설공단,0.0,
2013-12-14,2013,12,14,1330,북부사업소,0.0,
2013-12-14,2013,12,14,1330,영등포구,0.0,
2013-12-14,2013,12,14,1330,도봉구,0.0,
2013-12-14,2013,12,14,1330,노원구,0.0,
2013-12-18,2013,12,18,1830,서부사업소,0.0,
2013-12-18,2013,12,18,1830,성북구,0.0,
2013-12-18,2013,12,18,1830,관악구,0.0,
2013-12-18,2013,12,18,1830,노원구,0.0,
2013-12-18,2013,12,18,1830,서초구,0.0,
2013-12-18,2013,12,18,1830,동작구,0.0,
2013-12-18,2013,12,18,1830,송파구,0.0,
2013-12-19,2013,12,19,900,은평구,0.0,
2013-12-19,2013,12,19,900,성동구,0.0,
2013-12-19,2013,12,19,840,양천구,0.0,
2013-12-25,2013,12,25,2300,양천구,0.0,
2013-12-25,2013,12,25,2300,성동구,0.0,
2013-12-25,2013,12,25,2300,노원구,0.0,
2013-12-25,2013,12,25,2300,북부사업소,0.0,
2013-12-25,2013,12,25,2300,서울시설공단,0.0,
2013-12-25,2013,12,25,2300,강서구,0.0,
2013-12-25,2013,12,25,2300,강동구,0.0,
2013-12-26,2013,12,26,1250,서대문구,0.0,
2013-12-26,2013,12,26,1250,강서사업소,0.0,
2013-12-26,2013,12,26,1250,종로구,0.0,
2013-12-26,2013,12,26,1250,은평구,0.0,
2013-12-26,2013,12,26,1250,서초구,0.0,
2013-12-26,2013,12,26,1250,동작구,0.0,
2013-12-26,2013,12,26,1250,구로구,0.0,
2013-12-26,2013,12,26,1250,서부사업소,0.0,
2013-12-29,2013,12,29,1800,노원구,0.0,
2013-12-29,2013,12,29,1800,서부사업소,0.0,
2013-12-29,2013,12,29,1800,은평구,0.0,
2013-12-29,2013,12,29,1800,성북구,0.0,
2013-12-29,2013,12,29,1800,남부사업소,0.0,
2013-12-29,2013,12,29,1800,강북구,0.0,
2013-12-29,2013,12,29,1800,북부사업소,0.0,
2013-12-29,2013,12,29,1800,영등포구,0.0,
2013-12-29,2013,12,29,1800,서초구,0.0,
2013-12-29,2013,12,29,1800,구로구,0.0,
2013-12-29,2013,12,29,1800,금천구,0.0,
2013-12-29,2013,12,29,1800,중구,0.0,
2013-12-29,2013,12,29,1800,서대문구,0.0,
2013-12-29,2013,12,29,1800,종로구,0.0,
2014-01-08,2014,1,8,100,남부사업소,0.0,
2014-01-08,2014,1,8,100,성북구,0.0,
2014-01-08,2014,1,8,100,서부사업소,0.0,
2014-01-08,2014,1,8,100,서울시설공단,0.0,
2014-01-08,2014,1,8,100,중구,0.0,
2014-01-08,2014,1,8,100,북부사업소,0.0,
2014-01-08,2014,1,8,100,도봉구,0.0,
2014-01-08,2014,1,8,100,관악구,0.0,
2014-01-08,2014,1,8,100,동작구,0.0,
2014-01-08,2014,1,8,100,종로구,0.0,
2014-01-08,2014,1,8,100,광진구,0.0,
2014-01-08,2014,1,8,100,양천구,0.0,
2014-01-08,2014,1,8,100,마포구,0.0,
2014-01-08,2014,1,8,100,은평구,0.0,
2014-01-12,2014,1,12,1130,중구,0.0,
2014-01-12,2014,1,12,1130,양천구,0.0,
2014-01-12,2014,1,12,1130,마포구,0.0,
2014-01-12,2014,1,12,1130,강북구,0.0,
2014-01-12,2014,1,12,1130,금천구,0.0,
2014-01-12,2014,1,12,1130,서울시설공단,0.0,
2014-01-12,2014,1,12,1130,북부사업소,0.0,
2014-01-12,2014,1,12,1130,구로구,0.0,
2014-01-12,2014,1,12,1130,영등포구,0.0,
2014-01-12,2014,1,12,1130,동부사업소,0.0,
2014-01-19,2014,1,19,2100,성동사업소,0.0,
2014-01-19,2014,1,19,2100,서대문구,0.0,
2014-01-19,2014,1,19,2100,남부사업소,0.0,
2014-01-19,2014,1,19,2100,서울시설공단,0.0,
2014-01-19,2014,1,19,2100,금천구,0.0,
2014-01-19,2014,1,19,2100,동부사업소,0.0,
2013-12-19,2013,12,19,840,성동구,0.0,
2014-01-19,2014,1,19,2100,강남구,0.0,
2014-01-19,2014,1,19,2100,강동구,0.0,
2014-01-20,2014,1,20,530,서울시설공단,0.0,
2014-01-20,2014,1,20,530,노원구,0.0,
2014-01-20,2014,1,20,530,북부사업소,0.0,
2014-01-20,2014,1,20,530,서대문구,0.0,
2014-01-20,2014,1,20,530,서부사업소,0.0,
2014-01-20,2014,1,20,530,영등포구,0.0,
2014-01-20,2014,1,20,530,은평구,0.0,
2014-01-20,2014,1,20,530,강서사업소,0.0,
2014-01-20,2014,1,20,530,종로구,0.0,
2014-01-20,2014,1,20,530,용산구,0.0,
2014-01-20,2014,1,20,530,송파구,0.0,
2014-01-20,2014,1,20,530,강서구,0.0,
2014-01-20,2014,1,20,530,동부사업소,0.0,
2014-01-20,2014,1,20,920,남부사업소,0.0,
2014-01-20,2014,1,20,920,동부사업소,0.0,
2014-01-20,2014,1,20,920,서부사업소,0.0,
2014-01-20,2014,1,20,920,금천구,0.0,
2014-01-20,2014,1,20,920,양천구,0.0,
2014-01-20,2014,1,20,920,강서구,0.0,
2014-01-20,2014,1,20,920,도봉구,0.0,
2014-01-20,2014,1,20,920,동작구,0.0,
2014-01-20,2014,1,20,920,북부사업소,0.0,
2014-01-20,2014,1,20,920,마포구,0.0,
2014-01-20,2014,1,20,920,강남구,0.0,
2014-01-21,2014,1,21,200,마포구,0.0,
2014-01-21,2014,1,21,200,중랑구,0.0,
2014-01-21,2014,1,21,200,성동사업소,0.0,
2014-01-21,2014,1,21,200,송파구,0.0,
2014-01-21,2014,1,21,200,종로구,0.0,
2014-01-21,2014,1,21,200,강동구,0.0,
2014-01-21,2014,1,21,200,강북구,0.0,
2014-01-27,2014,1,27,2300,성북구,0.0,
2014-01-27,2014,1,27,2300,강북구,0.0,
2014-01-27,2014,1,27,2300,도봉구,0.0,
2014-01-27,2014,1,27,2300,중랑구,0.0,
2014-02-07,2014,2,7,2000,남부사업소,0.0,
2014-02-07,2014,2,7,2000,동대문구,0.0,
2014-02-07,2014,2,7,2000,도봉구,0.0,
2014-02-07,2014,2,7,2000,중랑구,0.0,
2014-02-07,2014,2,7,2000,성동구,0.0,
2014-02-07,2014,2,7,2000,구로구,0.0,
2014-02-08,2014,2,8,900,중구,0.0,
2014-02-08,2014,2,8,900,강남구,0.0,
2014-02-08,2014,2,8,900,성동구,0.0,
2014-02-08,2014,2,8,900,종로구,0.0,
2014-02-08,2014,2,8,900,서초구,0.0,
2014-02-08,2014,2,8,900,양천구,0.0,
2014-02-08,2014,2,8,1700,용산구,0.0,
2014-02-08,2014,2,8,1700,성동사업소,0.0,
2014-02-08,2014,2,8,1700,동대문구,0.0,
2014-02-08,2014,2,8,1700,강서사업소,0.0,
2014-02-08,2014,2,8,1700,관악구,0.0,
2014-02-08,2014,2,8,1700,동작구,0.0,
2014-02-08,2014,2,8,1700,은평구,0.0,
2014-02-08,2014,2,8,1700,서대문구,0.0,
2014-02-08,2014,2,8,1700,성동구,0.0,
2014-02-08,2014,2,8,1700,성북구,0.0,
2014-02-09,2014,2,9,2000,강서구,0.0,
2014-02-09,2014,2,9,2000,동부사업소,0.0,
2014-02-09,2014,2,9,2000,강북구,0.0,
2014-02-09,2014,2,9,2000,동대문구,0.0,
2014-02-09,2014,2,9,2000,강남구,0.0,
2014-02-09,2014,2,9,2000,중랑구,0.0,
2014-02-09,2014,2,9,2000,중구,0.0,
2014-02-09,2014,2,9,2000,서부사업소,0.0,
2014-02-09,2014,2,9,2000,도봉구,0.0,
2014-02-09,2014,2,9,2000,마포구,0.0,
2014-02-09,2014,2,9,2000,은평구,0.0,
